id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5945801,1b70a4a8-9922-4910-8f45-13c26c155506,2017/04/18 10:08 PM PDT,2017-04-18,2017-04-19 05:08:00 UTC,Pacific Time (US & Canada),86100,naturenate,Nathan,2017-04-25 00:53:46 UTC,2018-01-26 21:25:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5945801,https://static.inaturalist.org/photos/7424612/medium.jpeg,,"",,1,0,false,,"San Diego County, US-CA, US",33.1002176984,-117.0770721463,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
5945803,33adaa27-6193-4eaf-8fb2-c3a0424d1b1a,2017/04/18 10:24 PM PDT,2017-04-18,2017-04-19 05:24:00 UTC,Pacific Time (US & Canada),86100,naturenate,Nathan,2017-04-25 00:53:47 UTC,2019-10-02 05:06:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5945803,https://static.inaturalist.org/photos/7424625/medium.jpeg,,"",,1,0,false,,"San Diego County, US-CA, US",33.1359203502,-117.1063630211,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
5945804,040e10a3-67ad-44e6-926c-1bd20c92930c,2017/04/18 10:46 PM PDT,2017-04-18,2017-04-19 05:46:00 UTC,Pacific Time (US & Canada),86100,naturenate,Nathan,2017-04-25 00:53:48 UTC,2019-10-02 05:06:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5945804,https://static.inaturalist.org/photos/7424628/medium.jpeg,,"",,1,0,false,,"San Diego County, US-CA, US",33.1129979348,-117.0299898925,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
5945806,5a8ac642-636b-40ff-83c7-8dab3592917d,2017/04/18 11:02 PM PDT,2017-04-18,2017-04-19 06:02:00 UTC,Pacific Time (US & Canada),86100,naturenate,Nathan,2017-04-25 00:53:49 UTC,2018-01-26 21:25:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5945806,https://static.inaturalist.org/photos/7424644/medium.jpeg,,"",,1,0,false,,"San Diego County, US-CA, US",33.0882006561,-117.1665555904,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6139884,fb660d0d-fdb3-46ae-9550-9ef3efc1f9e0,Fri May 05 2017 10:09:41 GMT-0700 (PDT),2017-05-05,2017-05-05 17:09:41 UTC,Pacific Time (US & Canada),73478,dcstokes_sdnhm,DCStokes,2017-05-08 15:24:17 UTC,2019-05-21 22:24:03 UTC,research,,https://www.inaturalist.org/observations/6139884,https://static.inaturalist.org/photos/7693008/medium.jpg,,"",,3,0,false,3,"San Diego County, US-CA, US",32.6457564411,-116.8038045948,,,,,29066,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6281237,5b455861-51f4-4acb-a6d8-9f5ba9af0f14,Wed May 17 2017 13:27:25 GMT-0700 (GMT-7),2017-05-17,2017-05-17 20:27:25 UTC,Arizona,61862,jrebman,"",2017-05-20 04:49:49 UTC,2023-07-08 11:33:08 UTC,research,,https://www.inaturalist.org/observations/6281237,https://inaturalist-open-data.s3.amazonaws.com/photos/7905374/medium.jpg,,"",,2,0,false,3,"Ensenada, MX-BN, MX",30.6121478789,-115.4409901333,5,,,,5,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6422718,5ccc1620-aaff-406d-9708-b200f38af761,2017/05/28 9:12 AM PDT,2017-05-28,2017-05-28 16:12:00 UTC,Pacific Time (US & Canada),110891,bgator,Bob Williams,2017-05-29 23:03:45 UTC,2024-04-24 18:22:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6422718,https://inaturalist-open-data.s3.amazonaws.com/photos/8108411/medium.jpeg,,"",There were numerous recently metamorphosed individuals on the sandy creek bank.,1,0,false,,"San Diego County, US-CA, US",33.0094103359,-116.960595155,55,,,,28998,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6435864,dd85a065-6455-42dd-9b46-b9d557de7777,Tue May 30 2017 13:12:25 GMT-0700 (PDT),2017-05-30,2017-05-30 20:12:25 UTC,Pacific Time (US & Canada),73478,dcstokes_sdnhm,DCStokes,2017-05-30 22:10:23 UTC,2022-01-04 19:00:22 UTC,research,,https://www.inaturalist.org/observations/6435864,https://static.inaturalist.org/photos/8128856/medium.jpg,,"",,4,0,false,3,"San Diego County, US-CA, US",32.6345587692,-116.8614012291,,,,,29066,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6465132,b67c66e5-f0c6-4aa1-a868-4085a708016b,Thu Jun 01 2017 23:59:26 GMT-0700 (PDT),2017-06-01,2017-06-02 06:59:26 UTC,Pacific Time (US & Canada),73478,dcstokes_sdnhm,DCStokes,2017-06-02 08:45:55 UTC,2019-05-21 22:27:21 UTC,research,,https://www.inaturalist.org/observations/6465132,https://static.inaturalist.org/photos/8174070/medium.jpg,,"",,5,0,false,3,"San Diego County, US-CA, US",32.7595686407,-116.8303071764,,,,,29066,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6466662,a5d15368-2580-4111-a235-71cd942250a8,2017/06/01 8:39 PM PDT,2017-06-01,2017-06-02 03:39:00 UTC,Pacific Time (US & Canada),3090,zabbey,Zack Abbey,2017-06-02 14:13:46 UTC,2024-06-22 00:52:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/6466662,https://inaturalist-open-data.s3.amazonaws.com/photos/8176356/medium.jpeg,,"",,2,0,false,,,,,20,,,,28804,private,obscured,true,,,,,,,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6476248,66dc1dd6-f606-4cb7-b317-b0a5dd3876f1,2017/05/29 8:8 PM PDT,2017-05-29,2017-05-30 03:08:00 UTC,Pacific Time (US & Canada),224428,kmedak,"",2017-06-03 04:28:03 UTC,2018-01-26 21:30:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6476248,https://inaturalist-open-data.s3.amazonaws.com/photos/8190267/medium.jpeg,,"","Between about 8 to 9 o'clock, 19 juveniles, 2 adults, and 2 tadpoles were found. Habitat is a sandy wash with oaks in between small waterways and ponds. The juveniles were found on sandbars and near the water in damp soil, while the adults and tadpoles were seen in a large pond that was filled with pacific treefrogs and a few California toads.",2,0,false,,"San Diego County, US-CA, US",33.0733756335,-116.9082747857,31,,,,29012,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6526566,57195093-0be6-461b-a09d-d1615de6fd58,Tue Jun 06 2017 11:44:01 GMT-0700 (PDT),2017-06-06,2017-06-06 18:44:01 UTC,Pacific Time (US & Canada),73478,dcstokes_sdnhm,DCStokes,2017-06-06 21:32:36 UTC,2020-01-14 00:52:23 UTC,research,,https://www.inaturalist.org/observations/6526566,https://static.inaturalist.org/photos/8268272/medium.jpg,,"",,5,0,false,3,United States,32.4541513393,-116.6045836694,,,,,29093,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6598999,d77961df-3d6e-4c68-a487-a67274611504,Sun Jun 11 2017 08:19:30 GMT-0700 (GMT-7),2017-06-11,2017-06-11 15:19:30 UTC,Arizona,170619,devonderaad,"",2017-06-12 00:47:48 UTC,2024-04-25 00:50:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6598999,https://inaturalist-open-data.s3.amazonaws.com/photos/8377986/medium.jpg,,"",,2,0,false,3,"Ensenada, Ensenada, BC , MX",30.86015,-115.70507,,,,,,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6599032,971df561-2863-48cc-a428-c33e5cce5f8c,Sat Jun 10 2017 20:40:26 GMT-0700 (GMT-7),2017-06-10,2017-06-11 03:40:26 UTC,Arizona,170619,devonderaad,"",2017-06-12 00:49:35 UTC,2020-01-29 04:32:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6599032,https://inaturalist-open-data.s3.amazonaws.com/photos/8378053/medium.jpg,,"",,3,0,false,3,"Ensenada, Ensenada, BC , MX",30.8358116667,-115.6287533333,,,,,,,open,false,,,,Ensenada,Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6853790,c6929b5f-9ed8-4981-9776-6bac680b5119,Wed Jun 28 2017 22:49:57 GMT-0700 (PDT),2017-06-28,2017-06-29 05:49:57 UTC,Pacific Time (US & Canada),173183,serpophaga,Adam J. Searcy,2017-06-29 23:48:10 UTC,2023-05-24 23:08:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/6853790,https://inaturalist-open-data.s3.amazonaws.com/photos/8733216/medium.jpg,,"","",2,0,false,3,"Ventura County, US-CA, US",34.434608176,-119.2042342691,1612,,,,28818,,obscured,true,,,,Ventura,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6988153,ee564b75-ea69-40f1-87e9-0f362da435da,2017/07/09 10:29 AM PDT,2017-07-09,2017-07-09 17:29:00 UTC,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,2017-07-10 00:02:24 UTC,2021-03-02 03:20:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/6988153,https://inaturalist-open-data.s3.amazonaws.com/photos/8946522/medium.jpeg,,Reset time to 10:29 am,,2,0,false,,"San Diego County, US-CA, US",32.8650469618,-116.4546892559,,,,,29039,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6991490,86c01fb0-be77-465d-842b-fb01ccf6497a,Sun Jul 09 2017 14:18:40 GMT-0700 (PDT),2017-07-09,2017-07-09 21:18:40 UTC,Pacific Time (US & Canada),25718,dean_leavitt,"",2017-07-10 02:59:42 UTC,2018-01-26 21:28:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6991490,https://inaturalist-open-data.s3.amazonaws.com/photos/8951462/medium.jpg,,"",,3,0,false,3,"San Diego County, US-CA, US",32.9612656776,-116.5224903015,,,,,29039,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
6992241,fae6e2aa-4565-4fbe-b7d8-4718d126861a,2017-07-09 12:51:57,2017-07-09,2017-07-09 19:51:57 UTC,Pacific Time (US & Canada),27743,jaykeller,Jay L. Keller,2017-07-10 04:15:39 UTC,2021-02-14 06:50:29 UTC,research,,https://www.inaturalist.org/observations/6992241,https://static.inaturalist.org/photos/8952815/medium.jpg,,"Arroyo Toad (Anaxyrus californicus), Pine Valley Creek, CA, 7-9-17","",3,0,false,,"San Diego County, US-CA, US",32.8465569168,-116.5364716139,,,,,29039,,obscured,true,,"",,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
7003556,502884dc-9483-482e-a449-d86e11ccc0f7,2017/06/12 6:33 PM PDT,2017-06-12,2017-06-13 01:33:00 UTC,Pacific Time (US & Canada),86100,naturenate,Nathan,2017-07-10 22:53:37 UTC,2020-04-14 21:34:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7003556,https://static.inaturalist.org/photos/8972408/medium.jpeg,,"",handled with Scientific collecting permit,2,0,false,,"San Diego County, US-CA, US",33.1626314098,-117.1623163126,,,,,29012,obscured,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
7036957,0c188e44-a15e-4893-9251-d6a05ff77393,Wed Jul 12 2017 20:32:23 GMT-0700 (PDT),2017-07-12,2017-07-13 03:32:23 UTC,Pacific Time (US & Canada),73478,dcstokes_sdnhm,DCStokes,2017-07-13 15:50:24 UTC,2023-09-15 21:50:32 UTC,research,,https://www.inaturalist.org/observations/7036957,https://static.inaturalist.org/photos/9028273/medium.jpg,,"",,3,0,false,3,"San Diego County, US-CA, US",32.9477892597,-116.7556763297,,,,,29039,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
7056255,3bb88dc9-fc7b-491d-8ac5-e93ce05dd863,Thu Jul 13 2017 20:24:46 GMT-0700 (PDT),2017-07-13,2017-07-14 03:24:46 UTC,Pacific Time (US & Canada),73478,dcstokes_sdnhm,DCStokes,2017-07-15 02:31:47 UTC,2023-09-15 21:55:11 UTC,research,,https://www.inaturalist.org/observations/7056255,https://static.inaturalist.org/photos/9057653/medium.jpg,,"","Metamorph
 ",7,0,false,3,"San Diego County, US-CA, US",33.1387726341,-116.89892442,,,,,29012,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
7108857,3354ad16-295d-45ff-87e3-e2f821eee0c6,Sat Apr 29 2017 10:06:56 GMT-0700 (PDT),2017-04-29,2017-04-29 17:06:56 UTC,Pacific Time (US & Canada),537359,skeeter1508,,2017-07-18 22:03:06 UTC,2025-01-30 16:08:02 UTC,research,,https://www.inaturalist.org/observations/7108857,https://static.inaturalist.org/photos/9140603/medium.jpg,,"",Possible arroyo toad tadpoles. ,1,0,false,3,"California, US",33.3816197856,-117.0331264503,509,,,,28984,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
7412785,a3a305ee-b795-4c37-a7d9-089d771bdbc6,2012/04/22 12:14 AM PDT,2012-04-22,2012-04-22 07:14:00 UTC,Pacific Time (US & Canada),571524,rikk33,,2017-08-08 23:07:25 UTC,2020-01-14 00:52:50 UTC,research,CC-BY-NC,http://conabio.inaturalist.org/observations/7412785,https://inaturalist-open-data.s3.amazonaws.com/photos/9629732/medium.jpeg,,"",,5,0,false,,"Ensenada, Baja California, Mexico",32.1424786001,-116.6933441162,977,,,,977,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
7423586,bd6c28d6-4cc8-4cad-82d8-5b48d22c1755,Tue Aug 08 2017 22:50:30 GMT-0700 (PDT),2017-08-08,2017-08-09 05:50:30 UTC,Pacific Time (US & Canada),73478,dcstokes_sdnhm,DCStokes,2017-08-09 18:19:06 UTC,2018-01-26 21:25:53 UTC,research,,https://www.inaturalist.org/observations/7423586,https://static.inaturalist.org/photos/9645935/medium.jpg,,"",,2,0,false,3,"California, US",33.2404574388,-116.7504338117,,,,,28984,,obscured,true,,,,San Diego,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
8638548,13154f3c-b49a-4e3a-9167-62c18e59f0a6,2017/10/14 7:52 PM PDT,2017-10-14,2017-10-15 02:52:00 UTC,Pacific Time (US & Canada),611807,zeny36,zenia,2017-11-01 01:24:41 UTC,2023-08-30 22:12:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8638548,https://inaturalist-open-data.s3.amazonaws.com/photos/11563195/medium.jpg,,"","Se encontró en las inmediaciones del rancho Agua Caliente, Ensenada. ",4,0,false,,"Ensenada, Baja California, Mexico",31.24171,-116.08271,,,,,,,open,false,,,,"MUNICIPIO ENSENADA, BC, MX",Baja California,Mexico,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
10109353,4ef0612b-c8d9-4a05-b6bf-7db164bc3eaf,2012-05-24 21:52:46,2012-05-24,2012-05-25 04:52:46 UTC,Pacific Time (US & Canada),2616,alice_abela,Alice Abela,2018-03-06 04:31:23 UTC,2024-08-13 04:33:09 UTC,research,,https://www.inaturalist.org/observations/10109353,https://static.inaturalist.org/photos/13935831/medium.jpg,,"Amphibia, Amphibian, Anaxyrus, Anaxyrus californicus, Anura, Arroyo Toad, Bufo, Bufo californicus, Bufonidae, CA, California, Chordata, North American Toad, Santa Barbara County, californicus, herp, loc_no_one, toad, vis_everyone, Arroyo Toad (Anaxyrus californicus)","Arroyo toad from Santa Barbara County, California",1,0,false,,"Santa Barbara County, US-CA, US",34.478144119,-119.4933388542,,,,,28818,obscured,obscured,true,,"",,Santa Barbara,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
10109380,fc324966-28e8-4e6b-8bba-43e07d4540bf,2012-05-24 20:25:58,2012-05-24,2012-05-25 03:25:58 UTC,Pacific Time (US & Canada),2616,alice_abela,Alice Abela,2018-03-06 04:33:49 UTC,2024-08-13 04:29:57 UTC,research,,https://www.inaturalist.org/observations/10109380,https://static.inaturalist.org/photos/13935881/medium.jpg,,"Amphibia, Amphibian, Anaxyrus, Anaxyrus californicus, Anura, Arroyo Toad, Bufo, Bufo californicus, Bufonidae, CA, California, Chordata, North American Toad, Santa Barbara County, californicus, herp, loc_no_one, toad, vis_everyone, Arroyo Toad (Anaxyrus californicus)","Arroyo toad from Santa Barbara County, California",1,0,false,,"Santa Barbara County, US-CA, US",34.4994312996,-119.4180100782,,,,,28818,obscured,obscured,true,,"",,Santa Barbara,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
10109385,28018d1f-aba5-4a6b-9b1a-b953be003de3,2012-05-24 20:21:16,2012-05-24,2012-05-25 03:21:16 UTC,Pacific Time (US & Canada),2616,alice_abela,Alice Abela,2018-03-06 04:34:09 UTC,2024-08-13 04:29:47 UTC,research,,https://www.inaturalist.org/observations/10109385,https://static.inaturalist.org/photos/13935890/medium.jpg,,"Amphibia, Amphibian, Anaxyrus, Anaxyrus californicus, Anura, Arroyo Toad, Bufo, Bufo californicus, Bufonidae, CA, California, Chordata, North American Toad, Santa Barbara County, californicus, herp, loc_no_one, toad, vis_everyone, Arroyo Toad (Anaxyrus californicus)","Arroyo toad from Santa Barbara County, California",1,0,false,,"Santa Barbara County, US-CA, US",34.5940741673,-119.4329505706,,,,,28818,obscured,obscured,true,,"",,Santa Barbara,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
10109389,cfc12f46-e1db-45b1-808b-fd009dc836fe,2012-05-24 20:15:18,2012-05-24,2012-05-25 03:15:18 UTC,Pacific Time (US & Canada),2616,alice_abela,Alice Abela,2018-03-06 04:34:19 UTC,2024-08-13 04:29:30 UTC,research,,https://www.inaturalist.org/observations/10109389,https://static.inaturalist.org/photos/13935894/medium.jpg,,"Amphibia, Amphibian, Anaxyrus, Anaxyrus californicus, Anura, Arroyo Toad, Bufo, Bufo californicus, Bufonidae, CA, California, Chordata, North American Toad, Santa Barbara County, californicus, herp, loc_no_one, toad, vis_everyone, Arroyo Toad (Anaxyrus californicus)","Arroyo toad from Santa Barbara County, California",1,0,false,,"Santa Barbara County, US-CA, US",34.4193064469,-119.4971391228,,,,,28818,obscured,obscured,true,,"",,Santa Barbara,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
10109391,4f3b952d-367b-4fa4-b75f-532258eb145b,2012-05-24 20:11:16,2012-05-24,2012-05-25 03:11:16 UTC,Pacific Time (US & Canada),2616,alice_abela,Alice Abela,2018-03-06 04:34:29 UTC,2024-08-13 04:29:16 UTC,research,,https://www.inaturalist.org/observations/10109391,https://static.inaturalist.org/photos/13935904/medium.jpg,,"Amphibia, Amphibian, Anaxyrus, Anaxyrus californicus, Anura, Arroyo Toad, Bufo, Bufo californicus, Bufonidae, CA, California, Chordata, North American Toad, Santa Barbara County, californicus, herp, loc_no_one, toad, vis_everyone, Arroyo Toad (Anaxyrus californicus)","Arroyo toad from Santa Barbara County, California",1,0,false,,"Santa Barbara County, US-CA, US",34.5144441297,-119.5808001697,,,,,28818,obscured,obscured,true,,"",,Santa Barbara,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
10109397,94a745a8-1e40-4921-b83e-686768a165a8,2012-05-24 19:54:46,2012-05-24,2012-05-25 02:54:46 UTC,Pacific Time (US & Canada),2616,alice_abela,Alice Abela,2018-03-06 04:35:00 UTC,2024-08-13 04:28:31 UTC,research,,https://www.inaturalist.org/observations/10109397,https://static.inaturalist.org/photos/13935919/medium.jpg,,"Amphibia, Amphibian, Anaxyrus, Anaxyrus californicus, Anura, Arroyo Toad, Bufo, Bufo californicus, Bufonidae, CA, California, Chordata, North American Toad, Santa Barbara County, californicus, herp, loc_no_one, toad, vis_everyone, Arroyo Toad (Anaxyrus californicus)","Arroyo toad from Santa Barbara County, California",1,0,false,,"Santa Barbara County, US-CA, US",34.4325301778,-119.5301884335,,,,,28818,obscured,obscured,true,,"",,Santa Barbara,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
10109400,d02dcdee-4639-40ca-860d-0e548b5c9264,2012-05-24 19:43:33,2012-05-24,2012-05-25 02:43:33 UTC,Pacific Time (US & Canada),2616,alice_abela,Alice Abela,2018-03-06 04:35:10 UTC,2024-08-13 04:28:17 UTC,research,,https://www.inaturalist.org/observations/10109400,https://static.inaturalist.org/photos/13935922/medium.jpg,,"Amphibia, Amphibian, Anaxyrus, Anaxyrus californicus, Anura, Arroyo Toad, Bufo, Bufo californicus, Bufonidae, CA, California, Chordata, North American Toad, Santa Barbara County, californicus, herp, loc_no_one, toad, vis_everyone, Arroyo Toad (Anaxyrus californicus)","Arroyo toad from Santa Barbara County, California",2,0,false,,"Santa Barbara County, US-CA, US",34.4118438787,-119.5568643395,,,,,28818,obscured,obscured,true,,"",,Santa Barbara,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
10109401,d71edbfc-6752-47bb-a820-a5ae464c5695,2012-05-24 19:33:04,2012-05-24,2012-05-25 02:33:04 UTC,Pacific Time (US & Canada),2616,alice_abela,Alice Abela,2018-03-06 04:35:20 UTC,2024-08-13 04:27:58 UTC,research,,https://www.inaturalist.org/observations/10109401,https://static.inaturalist.org/photos/13935924/medium.jpg,,"Amphibia, Amphibian, Anaxyrus, Anaxyrus californicus, Anura, Arroyo Toad, Bufo, Bufo californicus, Bufonidae, CA, California, Chordata, North American Toad, Santa Barbara County, californicus, herp, loc_no_one, toad, vis_everyone, Arroyo Toad (Anaxyrus californicus)","Arroyo toad from Santa Barbara County, California",1,0,false,,"Santa Barbara County, US-CA, US",34.5608897645,-119.4619295846,,,,,28818,obscured,obscured,true,,"",,Santa Barbara,California,United States,Arroyo Toad,Anaxyrus californicus,Arroyo Toad,Amphibia,64971
